Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area,x,y
17/12/2021,Western mid-levels,Casa Bella,15.1,2#/F Room C,2,,C,805,836502,821619
17/12/2021,Happy Valley,Richview Villa,9.73,3/F Room A,3,,A,780,835268,819502
17/12/2021,Happy Valley,King Cheung Mansion,4.98,1#/F Room F,1,,F,620,837142,814467
17/12/2021,Happy Valley,Pioneer Court,14.98,8/F Room C,8,,C,747,837126,814821
17/12/2021,Western mid-levels,Vantage Park,20.6,BLOCK 1 2#/F Room E,2,BLOCK 1,E,987,833571,815611
17/12/2021,Sai Ying Pun,Novum West,9.5,TOWER 5 2#/F Room F,2,TOWER 5,F,358,832111,816284
17/12/2021,Chai Wan,BayView Park,8.9,1#/F Room C,1,,C,851,842181,814104
17/12/2021,Ap Lei Chau,Coble Court,5.13,6/F Room F,6,,F,324,833954,811640
17/12/2021,Taikoo Shing,TaiKoo Shing,13.15,MING KUNG 2#/F Room G,2,MING KUNG,G,675,840295,816392
17/12/2021,Pok Fu Lam,Chi Fu Fa Yuen,6.66,BLOCK H-9 9/F Room D,9,BLOCK H-9,D,518,832351,813222
17/12/2021,Ap Lei Chau,Yue On Court,6.85,BLOCK E 6/F Room 5,6,BLOCK E,5,618,834213,811562
17/12/2021,North Point,City Garden,13.68,BLOCK 4 2#/F Room E,2,BLOCK 4,E,980,838067,816915
17/12/2021,Quarry Bay,Westlands Gardens,11.8,BLOCK C 2#/F Room 1,2,BLOCK C,1,980,840028,816235
17/12/2021,Quarry Bay,Yick Fat Building,4.1,1#/F Room 6,1,,6,450,839955,816134
17/12/2021,Sai Ying Pun,Ko Nga Court,7.45,1#/F Room E,1,,E,489,832827,816283
17/12/2021,Sheung Wan,Macro Garden,6.18,2#/F Room A,2,,A,512,833395.8,816335.6
17/12/2021,Sai Ying Pun,Two Artlane,8.55,1#/F Room F,1,,F,282,832608,816499
17/12/2021,Sai Wan Ho,Parker33,4,2#/F Room G,2,,G,209,840818,815853
17/12/2021,Sai Ying Pun,Two Artlane,7.34,1#/F Room C,1,,C,253,832608,816499
17/12/2021,North Point,Kings Tower,2.5,1#/F Room 6,1,,6,800,833392,822335
17/12/2021,Shaukeiwan,Fok Sing Building,3.35,9/F Room A,9,,A,600,841175,815696
17/12/2021,Quarry Bay,Sunway Gardens,7.5,BLOCK C 1#/F Room 3,1,BLOCK C,3,671,839856,816341
16/12/2021,Chai Wan,New Jade Garden,9.18,BLOCK 2 2#/F Room G,2,BLOCK 2,G,705,842493,813918
16/12/2021,Sai Ying Pun,Rockson Mansion,7.25,2#/F Room B,2,,B,570,832402,816440
16/12/2021,Wan Chai,No.1 Star Street,7.8,2#/F Room B,2,,B,410,835404,815221
16/12/2021,Shaukeiwan,Tung Tao Court,5.65,BLOCK A 3#/F Room 5,3,BLOCK A,5,518,841328,815944
16/12/2021,North Point,Ming Fai Building,4.9,BLOCK A 1#/F Room 3,1,BLOCK A,3,325,838205,816959
16/12/2021,Western mid-levels,Robinson Place,25.6,TOWER 2 1#/F Room A,1,TOWER 2,A,1389,833441,815848
16/12/2021,Quarry Bay,Kornhill,8.53,BLOCK B 2#/F Room 6,2,BLOCK B,6,604,840131,815670
16/12/2021,Shek Tong Tsui,Mei Sun Lau,6.08,BLOCK A 1#/F Room 4,1,BLOCK A,4,465,831839,816450
16/12/2021,Taikoo Shing,TaiKoo Shing,15,KAI TIEN 1#/F Room H,1,KAI TIEN,H,876,840377,816477
16/12/2021,Taikoo Shing,TaiKoo Shing,15.98,HENG TIEN 1#/F Room C,1,HENG TIEN,C,831,840506,816430
16/12/2021,Chai Wan,Cheerful Garden,5,BLOCK 5 3#/F Room A,3,BLOCK 5,A,716,843878,813780
16/12/2021,Kennedy Town,Cadogan,9.38,2#/F Room B,2,,B,446,831067,815919
16/12/2021,Fortress Hill,Victor Court,6.32,1#/F Room C,1,,C,438,837826,816610
16/12/2021,Shaukeiwan,Shaukiwan Centre,5.35,BLOCK B 6/F Room E,6,BLOCK B,E,378,841664,815304
16/12/2021,Chai Wan,Yan Tsui Court,6,BLOCK B 1#/F Room 8,1,BLOCK B,8,676,842511,813542
16/12/2021,Wan Chai,The Morrison,8.4,6/F Room A,6,,A,653,836537,815430
16/12/2021,Wan Chai,Bo Fung Mansion,7.2,1/F Room A,1,,A,536,835483,815257
16/12/2021,North Point,Scala Mansion,5.26,7/F Room D,7,,D,450,838806,816884
16/12/2021,North Point,Conwell Mansion,7,1#/F Room A,1,,A,546,838435,817040
16/12/2021,Heng Fa Chuen,Heng Fa Chuen,8.11,BLOCK 2 1#/F Room 5,1,BLOCK 2,5,583,842687,815317
16/12/2021,Shek Tong Tsui,Nice Garden,8.7,1#/F Room A,1,,A,629,831776,816428
15/12/2021,Ap Lei Chau,Larvotto,59.6,TOWER 1 1#/F Room A,1,TOWER 1,A,2545,834527,811133
15/12/2021,Tin Hau,The Pavilia Hill,30,TOWER 1 1#/F Room A,1,TOWER 1,A,1078,837941,815947
15/12/2021,Western mid-levels,Floral Tower,11.35,3/F Room A,3,,A,791,833710,815630
15/12/2021,Wan Chai,Hay Wah Building,6.9,BLOCK B 1#/F Room 4,1,BLOCK B,4,476,835708,815452
15/12/2021,Kennedy Town,Luen Hing Apartments,6.65,3/F Room 4,3,,4,460,831218,815875
15/12/2021,Fortress Hill,Princess Mansion,5,9/F Room 8,9,,8,600,838009,816670
15/12/2021,Wan Chai,The Avenue,20,TOWER 2 1#/F Room A,1,TOWER 2,A,760,835769,815172
15/12/2021,Pok Fu Lam,Pokfulam Gardens,7.58,BLOCK 2 1#/F Room G,1,BLOCK 2,G,526,832167,813261
15/12/2021,Chai Wan,Lok Hin Terrace,5.95,BLOCK 1 1#/F Room E,1,BLOCK 1,E,522,842815,813851
15/12/2021,Causeway Bay,Elizabeth House,11.7,BLOCK B 1#/F Room B8,1,BLOCK B,B8,705,836731,815770
15/12/2021,North Point,Harbour Heights,23.5,KO FUNG COURT 3#/F Room F,3,KO FUNG COURT,F,903,837715,816587
15/12/2021,South Horizons,South Horizons,12.5,TOWER 8 9/F Room A,9,TOWER 8,A,931,833205,811583
15/12/2021,Quarry Bay,Hon Way Mansion,7.08,1/F Room C,1,,C,476,839790,816577
15/12/2021,Shaukeiwan,Tung Yuk Court,7.5,TUNG NING HOUSE--BLOCK E 7/F Room 6,7,TUNG NING HOUSE--BLOCK E,6,828,841376,815911
15/12/2021,Quarry Bay,Tak Lee Building,3.85,1#/F Room 31,1,,31,320,832741,816429
15/12/2021,Taikoo Shing,TaiKoo Shing,11.6,KAM SHAN 2#/F Room A,2,KAM SHAN,A,691,840727,816260
15/12/2021,Aberdeen,Aberdeen Centre,6.88,BLOCK A 9/F Room 1,9,BLOCK A,1,529,833925,812194
15/12/2021,Sai Ying Pun,Two Artlane,7.21,1#/F Room D,1,,D,250,832608,816499
15/12/2021,Sai Ying Pun,Two Artlane,6.73,1#/F Room J,1,,J,244,832608,816499
15/12/2021,Sai Ying Pun,Two Artlane,6.05,1#/F Room H,1,,H,214,832608,816499
15/12/2021,Taikoo Shing,TaiKoo Shing,15.5,PINE 3/F Room D,3,PINE,D,1029,840100,816517
15/12/2021,Sheung Wan,Hollywood Terrace,14,TOWER A 2#/F Room B,2,TOWER A,B,757,833637,816133
15/12/2021,Heng Fa Chuen,Heng Fa Chuen,7.5,BLOCK 2 1#/F Room 4,1,BLOCK 2,4,583,842687,815317
15/12/2021,Western mid-levels,Scholastic Garden,15.8,3#/F Room H,3,,H,843,832638,816094
15/12/2021,Quarry Bay,Yick Cheong Building,3.68,2/F Room 14,2,,14,456,839921,816140
15/12/2021,Quarry Bay,Kornhill Garden,7.6,BLOCK 10 1#/F Room A,1,BLOCK 10,A,521,840443,816237
14/12/2021,Sai Wan Ho,Parker33,6.7,8/F Room A,8,,A,328,840818,815853
14/12/2021,Aberdeen,Aberdeen Centre,6.65,BLOCK L 5/F Room 2,5,BLOCK L,2,529,833925,812194
14/12/2021,Stanley,Lung Tak Court,5.84,BLOCK B 5/F Room 3,5,BLOCK B,3,559,839482,809060
14/12/2021,Baguio Villa,Baguio Villa,34,BLOCK 40 2#/F,2,BLOCK 40,BLOCK 40 2#/F,1590,831729,813629
14/12/2021,Shaukeiwan,Tung Lam Court,4.03,1#/F Room 2,1,,2,577,840751,815703
14/12/2021,Kennedy Town,The Merton,10.6,BLOCK 3 1#/F Room K,1,BLOCK 3,K,629,831077,815996
14/12/2021,North Point,Novum Point,8.34,3/F Room G,3,,G,288,838616,816991
14/12/2021,Shaukeiwan,Perfect Mount Gardens,9.93,BLOCK D 1#/F Room 8,1,BLOCK D,8,704,841677,815537
14/12/2021,Quarry Bay,Kornhill,8.88,BLOCK P 2#/F Room 2,2,BLOCK P,2,588,840223,816051
14/12/2021,Chai Wan,New Jade Garden,1.88,BLOCK 3 1#/F Room D,1,BLOCK 3,D,617,842482,813889
14/12/2021,Shaukeiwan,Tung Yan Court,4.2,BLOCK A 3#/F Room 2,3,BLOCK A,2,568,840884,815745
14/12/2021,Quarry Bay,Hon Way Mansion,6.52,8/F Room E,8,,E,539,839790,816577
14/12/2021,South Horizons,South Horizons,10,TOWER 21 2#/F Room B,2,TOWER 21,B,745,833205,811583
14/12/2021,Aberdeen,Yue Fai Court,5.87,BLOCK E 4/F Room 1,4,BLOCK E,1,502,834193,812381
14/12/2021,Chai Wan,Walton Estate,5,TOWER III 8/F Room A,8,TOWER III,A,484,842722,813983
14/12/2021,Taikoo Shing,TaiKoo Shing,10.6,FOONG SHAN 2#/F Room F,2,FOONG SHAN,F,675,840578,816310
14/12/2021,Shek Tong Tsui,Bic Wah Court,5.95,6/F Room 1,6,,1,453,831717,816457
14/12/2021,Sai Ying Pun,Connaught Garden,7.7,BLOCK 1 2#/F Room B,2,BLOCK 1,B,442,832597,816613
14/12/2021,Chai Wan,Greenwood Terrace,6.15,TOWER 5 2#/F Room A,2,TOWER 5,A,620,842273,814317
14/12/2021,Wan Chai,Kin Lee Building,6,BLOCK B 1#/F Room B4,1,BLOCK B,B4,472,835921,815530
14/12/2021,Heng Fa Chuen,Heng Fa Chuen,10,BLOCK 27 5/F Room 1,5,BLOCK 27,1,856,842780,815591
14/12/2021,Sheung Wan,Queen's Terrace,2.3,TOWER 2 1#/F Room B,1,TOWER 2,B,759,833191,816443
14/12/2021,North Point,Ming Yuen Centre,5.38,7/F Room C,7,,C,434,838512,816839
14/12/2021,Sai Ying Pun,Two Artlane,7.14,1#/F Room B,1,,B,254,832608,816499
14/12/2021,Taikoo Shing,TaiKoo Shing,14.58,HSIA KUNG 1#/F Room H,1,HSIA KUNG,H,800,840259,816392
14/12/2021,Central,Welley Building,0.78,5/F Room A,5,,A,299,833931,816073
14/12/2021,Central,Welley Building,1.56,5/F Room A,5,,A,299,833931,816073
14/12/2021,North Point,Tanner Garden,1.7,BLOCK 2 2#/F Room A,2,BLOCK 2,A,779,838832,816781
13/12/2021,Taikoo Shing,TaiKoo Shing,10.68,KO ON 6/F Room E,6,KO ON,E,675,840096,816482
13/12/2021,Kennedy Town,Academic Terrace,12.75,BLOCK I 2#/F Room B,2,BLOCK I,B,772,831649,815943
13/12/2021,Shaukeiwan,Lime GALA,10.38,TOWER 1B 9/F Room D,9,TOWER 1B,D,494,841618,815384
13/12/2021,Chai Wan,Island Resort,9.43,TOWER 9 2#/F Room E,2,TOWER 9,E,726,843874,814228
13/12/2021,Quarry Bay,Park Vale,10.5,HONG PAK MANSION 1#/F Room A,1,HONG PAK MANSION,A,748,840014,816115
13/12/2021,North Point,Fairview Court,7.25,2#/F Room A,2,,A,661,832108,816118
13/12/2021,Kennedy Town,The Hudson,15,3#/F Room A,3,,A,543,831148,815846
13/12/2021,Southern District,Residence Bel-Air,32.25,BEL-AIR ON THE PEAK TOWER 7 2#/F Room C,2,BEL-AIR ON THE PEAK TOWER 7,C,1415,831757,812706
13/12/2021,Quarry Bay,Nan Fung Sun Chuen,10,BLOCK NO.6 2#/F Room A,2,BLOCK NO.6,A,692,840031,815960
13/12/2021,Sai Wan Ho,The Oakridge,8.28,1#/F Room B,1,,B,589,840782,815858
13/12/2021,Western mid-levels,SceneCliff,14.38,BLOCK 2 3#/F Room D,3,BLOCK 2,D,694,833343,815726
13/12/2021,North Point,Fleur Pavilia,18.8,TOWER 1 9/F Room B,9,TOWER 1,B,799,839005,816806
13/12/2021,Quarry Bay,Splendid Place,10,8/F Room E,8,,E,784,840077,816303
13/12/2021,Chai Wan,Walton Estate,5.2,TOWER I 2#/F Room E,2,TOWER I,E,466,842722,813983
13/12/2021,Chai Wan,Neptune Terrace,6,BLOCK 1 2#/F Room E,2,BLOCK 1,E,675,842209,814372
13/12/2021,Kennedy Town,Academic Terrace,9.2,BLOCK I 1#/F Room H,1,BLOCK I,H,620,831649,815943
13/12/2021,Kennedy Town,The Hudson,15.2,2#/F Room A,2,,A,544,831148,815846
13/12/2021,Sai Wan Ho,The Oakridge,8.65,3#/F Room D,3,,D,599,840782,815858
13/12/2021,North Point,Fu Bong Mansion,5.6,3/F Room C,3,,C,444,839020,816915
13/12/2021,Shaukeiwan,Fok Sing Building,4.98,7/F Room E,7,,E,440,841175,815696
13/12/2021,North Point,Yee Bo Mansion,5.2,1#/F Room A,1,,A,392,838486,816804
13/12/2021,Taikoo Shing,TaiKoo Shing,26,LOTUS 2#/F Room A,2,LOTUS,A,1237,840670,816517
13/12/2021,South Horizons,South Horizons,11.6,TOWER 30 1#/F Room F,1,TOWER 30,F,835,833205,811583
13/12/2021,Mid-Levels,Century Tower,55,TOWER I 5/F Room B,5,TOWER I,B,2565,834069,814961
13/12/2021,Sai Ying Pun,Two Artlane,6.85,1#/F Room J,1,,J,244,832608,816499
13/12/2021,Sai Ying Pun,Two Artlane,7.09,1#/F Room D,1,,D,250,832608,816499
13/12/2021,Sai Ying Pun,Two Artlane,10.71,1#/F Room A,1,,A,381,832608,816499
13/12/2021,Quarry Bay,Grandview Court,6.48,6/F Room D,6,,D,476,839696,816777
13/12/2021,Tin Hau,Chuang's-on-the-Park,11.5,1#/F Room A,1,,A,668,837864,815859
13/12/2021,Kennedy Town,Ka Fai Court,6,3/F Room B,3,,B,523,832108,816235
13/12/2021,Sheung Wan,Centre Stage,25.3,TOWER 1 4#/F Room C,4,TOWER 1,C,1102,815649.439,828218.52
10/12/2021,Aberdeen,Ka Lung Court,6.08,BLOCK A 3#/F Room 3,3,BLOCK A,3,515,832359,812310
10/12/2021,Fortress Hill,Kwong Chiu Terrace,1.85,BLOCK B 1#/F Room 6,1,BLOCK B,6,566,838103,816662
10/12/2021,Sheung Wan,HongWay Garden,9.34,BLOCK A 3#/F Room 1,3,BLOCK A,1,574,833472,816481
10/12/2021,Pok Fu Lam,Pokfulam Gardens,10.85,BLOCK 1 1#/F Room A,1,BLOCK 1,A,815,832130,813279
10/12/2021,Heng Fa Chuen,Heng Fa Chuen,7.5,BLOCK 50 5/F Room 4,5,BLOCK 50,4,647,842948,815143
10/12/2021,Pok Fu Lam,Pokfulam Gardens,5.5,BLOCK 5 2/F Room A,2,BLOCK 5,A,833,832202,813189
10/12/2021,Fortress Hill,Kam Tao Building,9.5,2#/F Room E,2,,E,714,837725,816434
10/12/2021,Wan Chai,The Avenue,16.28,TOWER 2 1#/F Room B,1,TOWER 2,B,519,835769,815172
10/12/2021,Mid-Levels,GrandView Tower,15.65,BLOCK A 2#/F Room 2,2,BLOCK A,2,910,835988,814840
10/12/2021,Tin Hau,Fai Hon Building,5.91,6/F Room B,6,,B,560,832449,816167
10/12/2021,North Point,Harbour Glory,40.8,TOWER 7 7/F Room B,7,TOWER 7,B,1318,837888,816762
10/12/2021,Western mid-levels,Seymour Place,19.46,1#/F Room B,1,,B,1226,833558,815761
10/12/2021,Kennedy Town,Luen Gay Apartments,4.8,1#/F Room 11,1,,11,306,831154,815903
10/12/2021,North Point,Maple Gardens,9.8,MAPLE GARDENS 2#/F Room C,2,MAPLE GARDENS,C,838,838453,816744
10/12/2021,North Point,Provident Centre,13,BLOCK 5 2#/F Room C,2,BLOCK 5,C,899,838243,817035
10/12/2021,Wan Chai,Lee Loy Building,3.63,5/F Room D,5,,D,302,836145,815555
10/12/2021,Tai Tam,The Redhill Peninsula,97,NO.110 CEDAR DRIVE,,NO.110 CEDAR,DRIVE,2985,841585.503,810217.1536
10/12/2021,Western mid-levels,Bel Mount Garden,10,6/F Room A,6,,A,780,833953,815636
10/12/2021,Tin Hau,Chuang's-on-the-Park,8.8,8/F Room B,8,,B,544,837864,815859
10/12/2021,Wan Chai,Hennessy Building,12,6/F Room B,6,,B,1100,836853.2188,815666.7169
10/12/2021,Chai Wan,Neptune Terrace,6.9,BLOCK 3 2#/F Room H,2,BLOCK 3,H,802,842158,814386
10/12/2021,South Horizons,South Horizons,18.59,TOWER 22 3#/F Room E,3,TOWER 22,E,1107,833205,811583
10/12/2021,Sai Ying Pun,Two Artlane,7.27,1#/F Room B,1,,B,254,832608,816499
10/12/2021,Sai Ying Pun,Two Artlane,8.23,1#/F Room F,1,,F,282,832608,816499
10/12/2021,Sai Ying Pun,Two Artlane,7.04,1#/F Room C,1,,C,253,832608,816499
10/12/2021,Sai Ying Pun,Two Artlane,6.99,1#/F Room D,1,,D,250,832608,816499
10/12/2021,Sai Ying Pun,Two Artlane,6.32,2#/F Room H,2,,H,214,832608,816499
10/12/2021,Sai Ying Pun,Two Artlane,10.64,2#/F Room A,2,,A,381,832608,816499
10/12/2021,Aberdeen,Kin Fai Building,4,2/F Room E,2,,E,390,834400,812114
10/12/2021,Kennedy Town,Imperial Kennedy,16.5,2#/F Room C,2,,C,722,831300,815964
10/12/2021,Aberdeen,Ka Lung Court,5.8,BLOCK A 1#/F Room 10,1,BLOCK A,10,515,832359,812310
9/12/2021,Kennedy Town,The Belcher's,32.9,TOWER 8 4#/F Room E,4,TOWER 8,E,1462,831767,816317
9/12/2021,Wan Chai,Brilliant Court,8.18,6/F Room E,6,,E,545,841865,815157
9/12/2021,Kennedy Town,Cayman Rise,10,BLOCK 1 1#/F Room G,1,BLOCK 1,G,589,830876,815872
9/12/2021,Jardine,Flora Garden,30,BLOCK 2 2#/F Room A,2,BLOCK 2,A,1533,838076,814935
9/12/2021,South Horizons,South Horizons,10,TOWER 12 1#/F Room F,1,TOWER 12,F,769,833205,811583
9/12/2021,Wan Chai,Siu Fung Building,4.9,1#/F Room B,1,,B,445,820755,833755
9/12/2021,Taikoo Shing,TaiKoo Shing,9.95,NING ON 1#/F Room F,1,NING ON,F,628,840177,816359
9/12/2021,North Point,Ming Yuet Building,3.75,2/F Room C,2,,C,317,838265,816899
9/12/2021,Kennedy Town,Luen Gay Apartments,4.8,2/F Room 5,2,,5,480,831154,815903
9/12/2021,Quarry Bay,WestLands Court,7,NGAR LAN MANSION 1#/F Room A,1,NGAR LAN MANSION,A,518,839980,816350
9/12/2021,Kennedy Town,Smithfield Terrace,4.28,BLOCK A 3#/F Room A8,3,BLOCK A,A8,252,831338,815698
9/12/2021,Chai Wan,Winner Centre,5.7,BLOCK A 2#/F Room A4,2,BLOCK A,A4,368,842603,813869
9/12/2021,North Point,Victoria Harbour,76.28,TOWER 2 1#/F Room B,1,TOWER 2,B,1467,838881,817158
9/12/2021,Baguio Villa,Baguio Villa,28,BLOCK 27 1#/F Room C,1,BLOCK 27,C,1520,831852,813639
9/12/2021,Wan Chai,The Avenue,12.8,TOWER 1 3#/F Room D,3,TOWER 1,D,455,835804,815258
9/12/2021,Taikoo Shing,TaiKoo Shing,17.8,HANG SING 2#/F Room D,2,HANG SING,D,843,840698,816459
9/12/2021,Southern District,Residence Bel-Air,39,SOUTH TOWER 6 2#/F Room A,2,SOUTH TOWER 6,A,1688,831664,813067
9/12/2021,Sai Wan Ho,Parker33,4.5,1#/F Room K,1,,K,209,840818,815853
9/12/2021,Sai Wan Ho,Tai On Building,1.6,5/F Room 25,5,,25,375,833346,816172
9/12/2021,Chai Wan,Greenwood Terrace,6.28,TOWER 3 2#/F Room A,2,TOWER 3,A,620,842209,814241
9/12/2021,Wan Chai,Hay Wah Building,5.6,BLOCK B 6/F Room 2,6,BLOCK B,2,392,835708,815452
9/12/2021,Western mid-levels,Wilton Place,7.6,2#/F Room E,2,,E,383,832761,816150
9/12/2021,Shaukeiwan,Hip Wo Mansion,5.5,1#/F Room B,1,,B,510,841595,815451
9/12/2021,Sai Wan Ho,Hoi Lee Building,4,5/F Room A,5,,A,348,835150,834329
9/12/2021,Quarry Bay,Kornhill,9.35,BLOCK H 1#/F Room 10,1,BLOCK H,10,642,840335,815938
9/12/2021,Taikoo Shing,TaiKoo Shing,10.8,PO SHAN 6/F Room A,6,PO SHAN,A,697,840652,816260
9/12/2021,Heng Fa Chuen,Heng Fa Chuen,14.5,BLOCK 47 2#/F Room 8,2,BLOCK 47,8,990,842904,815253
9/12/2021,Sai Ying Pun,Ying Yin Mansion,9.8,2#/F Room A,2,,A,367,817860,831996
9/12/2021,Sai Ying Pun,Two Artlane,7.03,1#/F Room E,1,,E,252,832608,816499
9/12/2021,Sai Ying Pun,Two Artlane,7.63,1#/F Room E,1,,E,252,832608,816499
9/12/2021,Sai Ying Pun,Two Artlane,5.94,1#/F Room K,1,,K,196,832608,816499
9/12/2021,Sheung Wan,Kam Yu Mansion,7.75,3/F Room D,3,,D,652,833107,816412
9/12/2021,North Point,Aik San Mansion,2.8,2/F Room A,2,,A,468,838397,816872
9/12/2021,Wan Chai,The Avenue,15.64,TOWER 2 1#/F Room K,1,TOWER 2,K,520,835769,815172
9/12/2021,Sai Ying Pun,Two Artlane,6.95,2#/F Room J,2,,J,244,832608,816499
9/12/2021,Sai Ying Pun,Two Artlane,7.69,2#/F Room D,2,,D,250,832608,816499
9/12/2021,Sheung Wan,Caine Tower,9,3/F Room B,3,,B,595,833639,815971
9/12/2021,North Point,Tsing Wan Building,6.08,1#/F Room C,1,,C,660,838343,816814
9/12/2021,Tai Hang,The Legend,45,TOWER II 3#/F Room B,3,TOWER II,B,1908,838158,815134
9/12/2021,Chai Wan,FullView Garden,3.68,BLOCK 10 2#/F Room E,2,BLOCK 10,E,515,843983,813769
9/12/2021,Quarry Bay,Sunway Gardens,7.3,BLOCK C 9/F Room 2,9,BLOCK C,2,684,839856,816341
9/12/2021,Fortress Hill,Southern Building,5.8,1#/F Room G,1,,G,800,838109,816792
9/12/2021,South Horizons,South Horizons,10,TOWER 22 2#/F Room B,2,TOWER 22,B,745,833205,811583
8/12/2021,North Point,Kar Fu Building,3.94,5/F Room B,5,,B,339,838869,817077
8/12/2021,South Horizons,South Horizons,11,TOWER 10 8/F Room D,8,TOWER 10,D,807,833205,811583
8/12/2021,Aberdeen,Abba House,5.58,BLOCK A 1#/F Room 4,1,BLOCK A,4,422,833784,812165
8/12/2021,Southern District,Residence Bel-Air,44,SOUTH TOWER 7 3#/F Room B,3,SOUTH TOWER 7,B,1693,831664,813046
8/12/2021,Taikoo Shing,TaiKoo Shing,17,WILLOW 2#/F Room F,2,WILLOW,F,983,840191,816517
8/12/2021,North Point,Glory Rise,4.48,1#/F Room C,1,,C,312,838489,816927
8/12/2021,South Horizons,South Horizons,9.99,TOWER 20 2#/F Room A,2,TOWER 20,A,728,833205,811583
8/12/2021,Western mid-levels,Rich Court,3.2,4/F Room A,4,,A,470,833609,815702
8/12/2021,Sai Wan Ho,ISLAND RESIDENCE,9.5,2#/F Room A,2,,A,391,841103,815776
8/12/2021,Kennedy Town,Han Yu Building,4.5,7/F Room C,7,,C,322,831064,815880
8/12/2021,Happy Valley,The Notting Hill,5.5,G/F Room F,,,F,490,836783,814303
8/12/2021,Sai Ying Pun,Eivissa Crest,7.8,3#/F Room C,3,,C,292,832081,816139
8/12/2021,Kennedy Town,Luen Gay Apartments,5.38,1#/F Room 3,1,,3,520,831154,815903
8/12/2021,South Horizons,South Horizons,10,TOWER 1 2#/F Room D,2,TOWER 1,D,773,833205,811583
8/12/2021,Kennedy Town,Pearl Court,7.29,BLOCK A 1#/F Room 4,1,BLOCK A,4,505,831537,816191
8/12/2021,Kennedy Town,University Heights,7.95,TOWER 1 9/F Room F,9,TOWER 1,F,529,832559,815845
8/12/2021,South Horizons,South Horizons,11.2,TOWER 11 8/F Room B,8,TOWER 11,B,804,833205,811583
8/12/2021,Shaukeiwan,Tung Tao Court,7.2,BLOCK C 2#/F Room 1,2,BLOCK C,1,745,841277,815841
8/12/2021,Kennedy Town,Sunglow Building,7.7,7/F Room D,7,,D,512,831674,816359
8/12/2021,Quarry Bay,Mount Parker Lodge,9.8,BLOCK B 5/F Room 4,5,BLOCK B,4,831,818778,834414
8/12/2021,Quarry Bay,Tak Fat Building,4.58,9/F Room B,9,,B,374,839703,816661
8/12/2021,Heng Fa Chuen,Heng Fa Chuen,8.45,BLOCK 29 7/F Room 4,7,BLOCK 29,4,596,842741,815615
8/12/2021,Sheung Wan,Queen's Terrace,7.2,TOWER 2 9/F Room C,9,TOWER 2,C,468,833191,816443
8/12/2021,North Point,Yiu Ming Building,0.993,2#/F Room A,2,,A,523,835117,820674
8/12/2021,Sai Ying Pun,Two Artlane,10.63,2#/F Room A,2,,A,381,832608,816499
8/12/2021,Ap Lei Chau,Larvotto,47.38,TOWER 5 3#/F Room C,3,TOWER 5,C,1913,834509,811259
8/12/2021,North Point,Comfort Gardens,15.05,1#/F Room D,1,,D,1158,837978,816386
8/12/2021,Quarry Bay,Kornhill,8.6,BLOCK P 3/F Room 10,3,BLOCK P,10,582,840223,816051
8/12/2021,Kennedy Town,The Belcher's,22,TOWER 6 3#/F Room A,3,TOWER 6,A,1164,831789,816280
8/12/2021,Sai Ying Pun,Two Artlane,6.9,1#/F Room J,1,,J,244,832608,816499
8/12/2021,Sai Ying Pun,Two Artlane,7.38,1#/F Room D,1,,D,250,832608,816499
7/12/2021,North Point,Provident Centre,12.5,BLOCK 15 1#/F Room D,1,BLOCK 15,D,846,838395,817061
7/12/2021,Kennedy Town,The Merton,16.2,BLOCK 1 1#/F Room H,1,BLOCK 1,H,887,831041,816060
7/12/2021,Pok Fu Lam,AQUA 33,19.8,BLOCK 3 G/F Room B,,BLOCK 3,B,1896,817947,824990
7/12/2021,Taikoo Shing,TaiKoo Shing,8.3,TAI WOO 1#/F Room C,1,TAI WOO,C,585,840766,816194
7/12/2021,Wan Chai,The Oakhill,44.98,5#/F Room A,5,,A,1551,836258,815285
7/12/2021,Sheung Wan,Centre Stage,12,TOWER 1 3#/F Room D,3,TOWER 1,D,614,815649.439,828218.52
7/12/2021,Heng Fa Chuen,Heng Fa Chuen,7.5,BLOCK 38 1/F Room 6,1,BLOCK 38,6,598,842801,815422
7/12/2021,Pok Fu Lam,Royalton,36.3,1#/F Room B,1,,B,2160,831622,814364
7/12/2021,Causeway Bay,City Mansion,5.7,9/F Room F,9,,F,500,836267,815621
7/12/2021,Heng Fa Chuen,Heng Fa Chuen,10.8,BLOCK 41 5/F Room 2,5,BLOCK 41,2,780,842867,815413
7/12/2021,Kennedy Town,Millennium Court,9.98,1#/F Room A,1,,A,767,831494,815954
7/12/2021,Jardine,Flora Garden,27.9,BLOCK 1 6/F Room D,6,BLOCK 1,D,1302,838077,814963
7/12/2021,Chai Wan,Hang Tsui Court,3.98,TSUI CHING HOUSE--BLOCK A 2#/F Room 10,2,TSUI CHING HOUSE--BLOCK A,10,506,842946,814283
7/12/2021,North Point,Ming Yuen Mansions,6.68,PHASE 2 4/F Room 42,4,PHASE 2,42,610,838607,816719
7/12/2021,Southern District,Residence Bel-Air,21.7,TOWER 1 3#/F Room A,3,TOWER 1,A,1016,831704,813303
7/12/2021,North Point,Fok Ying Building,5.35,2#/F Room D,2,,D,534,838470,816888
7/12/2021,Sheung Wan,Elite's Place,13.95,3#/F Room B,3,,B,893,833034,816493
